Title;DC1
Description;Dataset proposed in the paper Vanhoucke, M., Coelho, J., and Batselier, J. (2016). An overview of project data for integrated project management and control. Journal of Modern Project Management, 3(2):6–21.
Number;1800
Format;rcp
ID;Ref1;Ref2;Ref3;LB value;LB ref;LB time;UB value;UB ref;UB time;OPT value;OPT ref;OPT time;CPM;Sum PT;# Act;CNC;OS;SP/I2;AD/I3;LA/I4;I5;TF/I6;# RR;RF/RR;RU/RR;RS/RR;RC/RR;# NR;RF/NR;RU/NR;RS/NR;RC/NR;# Modes
356;mv356.rcp;0;0;39;1;0;39;1;0;39;1;0;30;47;10;1,100;0,756;0,667;0,833;0,000;0,650;0,500;4;1,000;4,000;0,562;0,429;0;0,000;0,000;0,000;0,000;1,000
357;mv357.rcp;0;0;59;1;0;59;1;0;59;1;0;44;62;10;1,100;0,756;0,667;0,667;0,000;0,467;0,556;4;1,000;4,000;0,323;0,506;0;0,000;0,000;0,000;0,000;1,000
358;mv358.rcp;0;0;41;1;0;41;1;0;41;1;0;32;45;10;1,100;0,822;0,556;0,400;0,167;0,833;0,100;4;1,000;4,000;0,500;0,455;0;0,000;0,000;0,000;0,000;1,000
359;mv359.rcp;0;0;42;1;0;42;1;0;42;1;0;37;50;10;0,900;0,800;0,667;0,667;0,000;0,200;0,222;4;1,000;4,000;0,667;0,455;0;0,000;0,000;0,000;0,000;1,000
360;mv360.rcp;0;0;48;1;0;48;1;0;48;1;0;35;61;10;1,400;0,800;0,444;0,250;0,444;0,857;0,050;4;1,000;4,000;0,531;0,384;0;0,000;0,000;0,000;0,000;1,000
361;mv361.rcp;0;0;61;CPM;0;61;1;0;61;1;0;61;129;20;0,850;0,274;0,368;0,476;0,000;0,667;0,548;3;0,300;0,900;0,333;0,461;0;0,000;0,000;0,000;0,000;1,000
362;mv362.rcp;0;0;50;1;0;50;1;0;50;1;0;47;125;20;0,850;0,284;0,316;0,244;0,000;0,400;0,346;4;0,250;1,000;0,500;0,581;0;0,000;0,000;0,000;0,000;1,000
363;mv363.rcp;0;0;46;1;0;46;1;0;46;1;0;40;112;20;0,850;0,279;0,316;0,410;0,000;0,600;0,397;4;0,250;1,000;0,000;0,716;0;0,000;0,000;0,000;0,000;1,000
364;mv364.rcp;0;0;37;1;0;37;1;0;37;1;0;31;94;20;0,900;0,289;0,316;0,321;0,000;0,700;0,385;4;0,250;1,000;0,406;0,615;0;0,000;0,000;0,000;0,000;1,000
365;mv365.rcp;0;0;40;1;0;40;1;0;40;1;0;39;112;20;0,900;0,274;0,263;0,229;0,000;0,625;0,243;4;0,250;1,000;0,250;0,711;0;0,000;0,000;0,000;0,000;1,000
366;mv366.rcp;0;0;48;CPM;0;48;1;0;48;1;0;48;113;20;0,850;0,274;0,316;0,244;0,000;0,400;0,333;4;0,250;1,000;0,375;0,545;0;0,000;0,000;0,000;0,000;1,000
367;mv367.rcp;0;0;49;1;0;49;1;0;49;1;0;40;121;20;0,900;0,279;0,316;0,321;0,000;0,200;0,385;3;0,300;0,900;0,000;0,697;0;0,000;0,000;0,000;0,000;1,000
368;mv368.rcp;0;0;52;1;0;52;1;0;52;1;0;51;121;20;0,800;0,284;0,368;0,381;0,000;1,000;0,476;4;0,250;1,000;0,286;0,600;0;0,000;0,000;0,000;0,000;1,000
369;mv369.rcp;0;0;51;1;0;51;1;0;51;1;0;45;122;20;0,850;0,279;0,263;0,114;0,000;0,500;0,114;4;0,250;1,000;0,200;0,583;0;0,000;0,000;0,000;0,000;1,000
370;mv370.rcp;0;0;42;1;0;42;1;0;42;1;0;32;109;20;0,950;0,279;0,316;0,410;0,000;0,400;0,436;4;0,250;1,000;0,518;0,560;0;0,000;0,000;0,000;0,000;1,000
371;mv371.rcp;0;0;50;CPM;0;50;1;0;50;1;0;50;113;20;0,850;0,274;0,316;0,321;0,025;1,000;0,385;4;0,250;1,000;0,607;0,550;0;0,000;0,000;0,000;0,000;1,000
372;mv372.rcp;0;0;40;1;0;40;1;0;40;1;0;34;107;20;0,900;0,284;0,263;0,171;0,023;0,625;0,143;4;0,250;1,000;0,384;0,523;0;0,000;0,000;0,000;0,000;1,000
373;mv373.rcp;0;0;44;CPM;0;44;1;0;44;1;0;44;113;20;0,850;0,284;0,316;0,321;0,000;0,800;0,346;4;0,250;1,000;0,336;0,499;0;0,000;0,000;0,000;0,000;1,000
374;mv374.rcp;0;0;52;1;0;52;1;0;52;1;0;49;128;20;0,850;0,284;0,368;0,476;0,000;0,833;0,536;4;0,250;1,000;0,656;0,592;0;0,000;0,000;0,000;0,000;1,000
375;mv375.rcp;0;0;41;1;0;41;1;0;41;1;0;37;118;20;0,850;0,289;0,316;0,321;0,025;1,000;0,372;4;0,250;1,000;0,388;0,478;0;0,000;0,000;0,000;0,000;1,000
376;mv376.rcp;0;0;59;CPM;0;59;1;0;59;1;0;59;130;20;0,800;0,284;0,368;0,381;0,000;1,000;0,476;4;0,250;1,000;0,688;0,541;0;0,000;0,000;0,000;0,000;1,000
377;mv377.rcp;0;0;56;1;0;56;1;0;56;1;0;48;145;20;0,850;0,289;0,263;0,114;0,000;0,750;0,143;3;0,317;0,950;0,601;0,440;0;0,000;0,000;0,000;0,000;1,000
378;mv378.rcp;0;0;42;CPM;0;42;1;0;42;1;0;42;97;20;0,850;0,274;0,368;0,571;0,000;0,833;0,571;3;0,300;0,900;0,595;0,458;0;0,000;0,000;0,000;0,000;1,000
379;mv379.rcp;0;0;42;CPM;0;42;1;0;42;1;0;42;115;20;0,850;0,284;0,316;0,244;0,000;0,400;0,333;4;0,250;1,000;0,655;0,527;0;0,000;0,000;0,000;0,000;1,000
380;mv380.rcp;0;0;32;CPM;0;32;1;0;32;1;0;32;102;20;0,900;0,279;0,263;0,229;0,021;0,750;0,257;4;0,250;1,000;0,833;0,503;0;0,000;0,000;0,000;0,000;1,000
381;mv381.rcp;0;0;35;CPM;0;35;1;0;35;1;0;35;112;20;0,850;0,295;0,368;0,476;0,000;0,833;0,548;3;0,333;1,000;0,404;0,397;0;0,000;0,000;0,000;0,000;1,000
382;mv382.rcp;0;0;38;CPM;0;38;1;0;38;1;0;38;112;20;0,850;0,284;0,316;0,321;0,025;1,000;0,385;4;0,250;1,000;0,646;0,500;0;0,000;0,000;0,000;0,000;1,000
383;mv383.rcp;0;0;41;CPM;0;41;1;0;41;1;0;41;121;20;0,850;0,274;0,316;0,321;0,000;0,600;0,410;3;0,317;0,950;0,300;0,557;0;0,000;0,000;0,000;0,000;1,000
384;mv384.rcp;0;0;43;1;0;43;1;0;43;1;0;33;102;20;0,900;0,279;0,263;0,171;0,000;0,625;0,157;4;0,250;1,000;0,611;0,524;0;0,000;0,000;0,000;0,000;1,000
385;mv385.rcp;0;0;34;1;0;34;1;0;34;1;0;31;94;20;0,850;0,295;0,316;0,321;0,000;0,800;0,385;4;0,250;1,000;0,893;0,510;0;0,000;0,000;0,000;0,000;1,000
386;mv386.rcp;0;0;42;CPM;0;42;1;0;42;1;0;42;123;20;0,850;0,289;0,316;0,321;0,000;0,600;0,385;4;0,250;1,000;0,725;0,529;0;0,000;0,000;0,000;0,000;1,000
387;mv387.rcp;0;0;53;1;0;53;1;0;53;1;0;46;128;20;0,850;0,274;0,316;0,321;0,000;0,600;0,385;4;0,250;1,000;0,515;0,520;0;0,000;0,000;0,000;0,000;1,000
388;mv388.rcp;0;0;41;CPM;0;41;1;0;41;1;0;41;108;20;0,850;0,295;0,316;0,321;0,000;0,800;0,321;4;0,250;1,000;0,636;0,549;0;0,000;0,000;0,000;0,000;1,000
389;mv389.rcp;0;0;45;1;0;45;1;0;45;1;0;44;118;20;0,850;0,284;0,316;0,321;0,000;0,600;0,359;2;0,475;0,950;0,500;0,333;0;0,000;0,000;0,000;0,000;1,000
390;mv390.rcp;0;0;45;CPM;0;45;1;0;45;1;0;45;110;20;0,850;0,289;0,316;0,244;0,000;0,600;0,333;4;0,250;1,000;0,742;0,523;0;0,000;0,000;0,000;0,000;1,000
391;mv391.rcp;0;0;55;1;0;55;1;0;55;1;0;33;106;20;0,850;0,279;0,316;0,321;0,000;0,800;0,397;4;0,500;2,000;0,092;0,553;0;0,000;0,000;0,000;0,000;1,000
392;mv392.rcp;0;0;49;1;0;49;1;0;49;1;0;34;91;20;0,800;0,284;0,368;0,381;0,000;1,000;0,476;4;0,500;2,000;0,031;0,580;0;0,000;0,000;0,000;0,000;1,000
393;mv393.rcp;0;0;58;1;0;58;1;0;58;1;0;34;118;20;0,900;0,289;0,316;0,410;0,000;0,600;0,410;4;0,500;2,000;0,042;0,540;0;0,000;0,000;0,000;0,000;1,000
394;mv394.rcp;0;0;57;1;0;57;1;0;57;1;0;33;95;20;0,850;0,274;0,316;0,333;0,000;0,400;0,385;4;0,500;2,000;0,250;0,555;0;0,000;0,000;0,000;0,000;1,000
395;mv395.rcp;0;0;65;1;0;65;1;0;65;1;0;52;114;20;0,850;0,274;0,368;0,571;0,000;0,833;0,571;4;0,500;2,000;0,000;0,592;0;0,000;0,000;0,000;0,000;1,000
396;mv396.rcp;0;0;48;1;0;48;1;0;48;1;0;40;108;20;0,900;0,289;0,316;0,333;0,000;0,700;0,410;4;0,500;2,000;0,086;0,510;0;0,000;0,000;0,000;0,000;1,000
397;mv397.rcp;0;0;71;1;0;71;1;0;71;1;0;55;122;20;0,800;0,279;0,368;0,429;0,000;1,000;0,500;4;0,500;2,000;0,250;0,597;0;0,000;0,000;0,000;0,000;1,000
398;mv398.rcp;0;0;54;1;0;54;1;0;54;1;0;38;108;20;0,850;0,279;0,263;0,171;0,000;0,750;0,200;4;0,500;2,000;0,000;0,549;0;0,000;0,000;0,000;0,000;1,000
399;mv399.rcp;0;0;55;1;0;55;1;0;55;1;0;27;93;20;0,850;0,289;0,263;0,171;0,023;1,000;0,200;4;0,500;2,000;0,078;0,608;0;0,000;0,000;0,000;0,000;1,000
400;mv400.rcp;0;0;57;1;0;57;1;0;57;1;0;40;117;20;0,850;0,279;0,316;0,244;0,000;0,400;0,333;4;0,500;2,000;0,000;0,527;0;0,000;0,000;0,000;0,000;1,000
401;mv401.rcp;0;0;46;1;0;46;1;0;46;1;0;33;112;20;0,900;0,274;0,263;0,229;0,000;0,750;0,243;4;0,500;2,000;0,316;0,434;0;0,000;0,000;0,000;0,000;1,000
402;mv402.rcp;0;0;58;1;0;58;1;0;58;1;0;42;109;20;0,850;0,279;0,368;0,476;0,000;0,167;0,548;4;0,500;2,000;0,355;0,435;0;0,000;0,000;0,000;0,000;1,000
403;mv403.rcp;0;0;44;1;0;44;1;0;44;1;0;31;94;20;0,850;0,274;0,316;0,333;0,000;0,600;0,385;4;0,500;2,000;0,368;0,479;0;0,000;0,000;0,000;0,000;1,000
404;mv404.rcp;0;0;51;1;0;51;1;0;51;1;0;40;119;20;0,850;0,274;0,368;0,476;0,000;0,667;0,548;4;0,500;2,000;0,199;0,499;0;0,000;0,000;0,000;0,000;1,000
405;mv405.rcp;0;0;55;1;0;55;1;0;55;1;0;48;108;20;0,850;0,289;0,316;0,244;0,000;0,800;0,359;4;0,500;2,000;0,258;0,418;0;0,000;0,000;0,000;0,000;1,000
406;mv406.rcp;0;0;50;1;10;50;1;10;50;1;10;44;111;20;0,900;0,279;0,316;0,410;0,000;0,800;0,436;4;0,500;2,000;0,259;0,439;0;0,000;0,000;0,000;0,000;1,000
407;mv407.rcp;0;0;53;1;0;53;1;0;53;1;0;38;119;20;0,900;0,279;0,316;0,333;0,000;0,600;0,372;4;0,500;2,000;0,242;0,453;0;0,000;0,000;0,000;0,000;1,000
408;mv408.rcp;0;0;41;1;0;41;1;0;41;1;0;31;112;20;0,900;0,284;0,263;0,229;0,021;0,875;0,257;4;0,500;2,000;0,367;0,386;0;0,000;0,000;0,000;0,000;1,000
409;mv409.rcp;0;0;53;1;0;53;1;0;53;1;0;48;122;20;0,850;0,284;0,316;0,244;0,000;0,400;0,333;4;0,500;2,000;0,358;0,438;0;0,000;0,000;0,000;0,000;1,000
410;mv410.rcp;0;0;56;1;0;56;1;0;56;1;0;39;121;20;0,850;0,289;0,316;0,333;0,000;0,800;0,346;4;0,500;2,000;0,239;0,474;0;0,000;0,000;0,000;0,000;1,000
411;mv411.rcp;0;0;40;CPM;0;40;1;0;40;1;0;40;97;20;0,900;0,284;0,263;0,171;0,023;0,750;0,129;4;0,500;2,000;0,658;0,332;0;0,000;0,000;0,000;0,000;1,000
412;mv412.rcp;0;0;35;CPM;0;35;1;0;35;1;0;35;79;20;0,850;0,279;0,368;0,476;0,026;1,000;0,548;4;0,500;2,000;0,426;0,443;0;0,000;0,000;0,000;0,000;1,000
413;mv413.rcp;0;0;41;1;0;41;1;0;41;1;0;33;112;20;0,900;0,274;0,263;0,229;0,000;0,750;0,243;4;0,500;2,000;0,480;0,353;0;0,000;0,000;0,000;0,000;1,000
414;mv414.rcp;0;0;34;1;0;34;1;0;34;1;0;31;94;20;0,850;0,274;0,316;0,333;0,000;0,600;0,385;4;0,500;2,000;0,561;0,403;0;0,000;0,000;0,000;0,000;1,000
415;mv415.rcp;0;0;44;CPM;0;44;1;0;44;1;0;44;111;20;0,900;0,279;0,316;0,410;0,000;0,800;0,436;4;0,500;2,000;0,528;0,337;0;0,000;0,000;0,000;0,000;1,000
416;mv416.rcp;0;0;46;1;0;46;1;0;46;1;0;40;119;20;0,850;0,274;0,368;0,476;0,000;0,667;0,548;4;0,500;2,000;0,533;0,380;0;0,000;0,000;0,000;0,000;1,000
417;mv417.rcp;0;0;49;1;0;49;1;0;49;1;0;48;108;20;0,850;0,289;0,316;0,244;0,000;0,800;0,359;4;0,500;2,000;0,551;0,394;0;0,000;0,000;0,000;0,000;1,000
418;mv418.rcp;0;0;48;1;0;48;1;0;48;1;0;44;111;20;0,900;0,279;0,316;0,410;0,000;0,800;0,436;4;0,500;2,000;0,635;0,400;0;0,000;0,000;0,000;0,000;1,000
419;mv419.rcp;0;0;46;1;0;46;1;0;46;1;0;38;119;20;0,900;0,279;0,316;0,333;0,000;0,600;0,372;4;0,500;2,000;0,596;0,337;0;0,000;0,000;0,000;0,000;1,000
420;mv420.rcp;0;0;35;1;0;35;1;0;35;1;0;31;112;20;0,900;0,284;0,263;0,229;0,021;0,875;0,257;4;0,500;2,000;0,551;0,349;0;0,000;0,000;0,000;0,000;1,000
421;mv421.rcp;0;0;85;1;0;85;1;0;85;1;0;36;120;20;0,850;0,295;0,316;0,244;0,000;0,800;0,282;4;0,750;3,000;0,097;0,535;0;0,000;0,000;0,000;0,000;1,000
422;mv422.rcp;0;0;75;1;0;75;1;0;75;1;0;39;106;20;0,850;0,279;0,316;0,321;0,000;0,400;0,397;4;0,750;3,000;0,000;0,560;0;0,000;0,000;0,000;0,000;1,000
423;mv423.rcp;0;0;61;1;0;61;1;0;61;1;0;25;86;20;0,850;0,274;0,368;0,476;0,000;0,500;0,548;4;0,750;3,000;0,017;0,528;0;0,000;0,000;0,000;0,000;1,000
424;mv424.rcp;0;0;78;1;0;78;1;0;78;1;0;40;109;20;0,900;0,279;0,316;0,321;0,000;0,500;0,385;4;0,750;3,000;0,036;0,585;0;0,000;0,000;0,000;0,000;1,000
425;mv425.rcp;0;0;91;1;0;91;1;0;91;1;0;51;127;20;0,850;0,274;0,368;0,571;0,000;0,833;0,571;4;0,750;3,000;0,000;0,550;0;0,000;0,000;0,000;0,000;1,000
426;mv426.rcp;0;0;64;1;0;64;1;0;64;1;0;32;83;20;0,850;0,274;0,368;0,476;0,000;0,833;0,548;4;0,750;3,000;0,000;0,595;0;0,000;0,000;0,000;0,000;1,000
427;mv427.rcp;0;0;63;1;0;63;1;0;63;1;0;35;113;20;0,950;0,274;0,263;0,229;0,023;0,583;0,229;4;0,750;3,000;0,000;0,455;0;0,000;0,000;0,000;0,000;1,000
428;mv428.rcp;0;0;82;1;0;82;1;0;82;1;0;35;101;20;0,900;0,284;0,263;0,171;0,000;0,500;0,171;4;0,750;3,000;0,000;0,598;0;0,000;0,000;0,000;0,000;1,000
429;mv429.rcp;0;0;70;1;0;70;1;0;70;1;0;37;102;20;0,850;0,274;0,316;0,244;0,000;0,200;0,333;4;0,750;3,000;0,042;0,553;0;0,000;0,000;0,000;0,000;1,000
430;mv430.rcp;0;0;62;1;0;62;1;0;62;1;0;54;176;30;0,900;0,283;0,276;0,143;0,000;0,857;0,179;4;0,250;1,000;0,458;0,457;0;0,000;0,000;0,000;0,000;1,000
431;mv431.rcp;0;0;48;1;0;48;1;0;48;1;0;35;93;20;0,850;0,295;0,316;0,410;0,000;0,800;0,359;4;0,750;3,000;0,321;0,368;0;0,000;0,000;0,000;0,000;1,000
432;mv432.rcp;0;0;76;1;0;76;1;0;76;1;0;54;142;20;0,900;0,295;0,316;0,321;0,025;0,900;0,385;4;0,750;3,000;0,289;0,383;0;0,000;0,000;0,000;0,000;1,000
433;mv433.rcp;0;0;54;1;0;54;1;0;54;1;0;41;99;20;0,850;0,279;0,316;0,333;0,000;0,800;0,397;4;0,750;3,000;0,209;0,424;0;0,000;0,000;0,000;0,000;1,000
434;mv434.rcp;0;0;47;1;0;47;1;0;47;1;0;40;112;20;0,850;0,279;0,316;0,410;0,000;0,600;0,397;4;0,750;3,000;0,276;0,371;0;0,000;0,000;0,000;0,000;1,000
435;mv435.rcp;0;0;54;1;0;54;1;0;54;1;0;41;111;20;0,900;0,284;0,263;0,229;0,000;0,750;0,200;4;0,750;3,000;0,238;0,384;0;0,000;0,000;0,000;0,000;1,000
436;mv436.rcp;0;0;56;1;0;56;1;0;56;1;0;41;110;20;0,850;0,284;0,316;0,333;0,000;0,600;0,359;4;0,750;3,000;0,232;0,437;0;0,000;0,000;0,000;0,000;1,000
437;mv437.rcp;0;0;52;1;0;52;1;0;52;1;0;36;96;20;0,850;0,295;0,263;0,114;0,000;0,750;0,114;4;0,750;3,000;0,314;0,383;0;0,000;0,000;0,000;0,000;1,000
438;mv438.rcp;0;0;65;1;0;65;1;0;65;1;0;44;126;20;0,850;0,274;0,368;0,476;0,000;0,000;0,548;4;0,750;3,000;0,244;0,413;0;0,000;0,000;0,000;0,000;1,000
439;mv439.rcp;0;0;67;1;0;67;1;0;67;1;0;50;128;20;0,850;0,289;0,316;0,410;0,000;0,800;0,385;4;0,750;3,000;0,241;0,377;0;0,000;0,000;0,000;0,000;1,000
440;mv440.rcp;0;0;54;1;0;54;1;0;54;1;0;37;101;20;0,900;0,284;0,316;0,410;0,047;1,000;0,436;4;0,750;3,000;0,277;0,420;0;0,000;0,000;0,000;0,000;1,000
441;mv441.rcp;0;0;35;1;0;35;1;0;35;1;0;27;85;20;0,900;0,274;0,263;0,229;0,000;0,500;0,214;4;0,750;3,000;0,441;0,339;0;0,000;0,000;0,000;0,000;1,000
442;mv442.rcp;0;0;48;1;0;48;1;0;48;1;0;42;107;20;0,850;0,284;0,316;0,333;0,024;1,000;0,410;4;0,750;3,000;0,470;0,360;0;0,000;0,000;0,000;0,000;1,000
443;mv443.rcp;0;0;47;1;0;47;1;0;47;1;0;41;102;20;0,850;0,279;0,368;0,476;0,000;0,833;0,548;4;0,750;3,000;0,489;0,335;0;0,000;0,000;0,000;0,000;1,000
444;mv444.rcp;0;0;48;1;0;48;1;0;48;1;0;43;115;20;0,850;0,279;0,316;0,321;0,000;0,800;0,385;4;0,750;3,000;0,487;0,300;0;0,000;0,000;0,000;0,000;1,000
445;mv445.rcp;0;0;41;1;0;41;1;0;41;1;0;39;101;20;0,850;0,279;0,263;0,171;0,000;0,750;0,200;4;0,750;3,000;0,496;0,326;0;0,000;0,000;0,000;0,000;1,000
446;mv446.rcp;0;0;48;1;0;48;1;0;48;1;0;44;112;20;0,800;0,274;0,316;0,308;0,000;1,000;0,308;4;0,750;3,000;0,542;0,344;0;0,000;0,000;0,000;0,000;1,000
447;mv447.rcp;0;0;45;1;0;45;1;0;45;1;0;34;113;20;0,900;0,279;0,263;0,229;0,000;0,500;0,229;4;0,750;3,000;0,458;0,361;0;0,000;0,000;0,000;0,000;1,000
448;mv448.rcp;0;0;44;1;0;44;1;0;44;1;0;35;111;20;0,850;0,274;0,368;0,476;0,000;0,000;0,548;4;0,750;3,000;0,521;0,286;0;0,000;0,000;0,000;0,000;1,000
449;mv449.rcp;0;0;42;CPM;0;42;1;0;42;1;0;42;97;20;0,850;0,274;0,368;0,571;0,000;0,833;0,571;4;0,750;3,000;0,537;0,314;0;0,000;0,000;0,000;0,000;1,000
450;mv450.rcp;0;0;46;1;0;46;1;0;46;1;0;35;112;20;0,850;0,295;0,263;0,114;0,000;0,750;0,157;4;0,750;3,000;0,539;0,322;0;0,000;0,000;0,000;0,000;1,000
451;mv451.rcp;0;0;98;1;0;98;1;0;98;1;0;49;107;20;0,850;0,289;0,316;0,410;0,000;0,800;0,385;4;1,000;4,000;0,000;0,575;0;0,000;0,000;0,000;0,000;1,000
452;mv452.rcp;0;0;73;1;0;73;1;0;73;1;0;29;79;20;0,850;0,274;0,316;0,333;0,024;1,000;0,410;4;1,000;4,000;0,000;0,554;0;0,000;0,000;0,000;0,000;1,000
453;mv453.rcp;0;0;88;1;0;88;1;0;88;1;0;34;97;20;0,900;0,284;0,316;0,410;0,023;0,900;0,436;4;1,000;4,000;0,011;0,553;0;0,000;0,000;0,000;0,000;1,000
454;mv454.rcp;0;0;102;1;0;102;1;0;102;1;0;50;128;20;0,850;0,289;0,316;0,410;0,000;0,800;0,385;4;1,000;4,000;0,000;0,507;0;0,000;0,000;0,000;0,000;1,000
455;mv455.rcp;0;0;103;1;0;103;Sum PT;0;103;1;0;32;103;20;0,850;0,284;0,316;0,333;0,024;1,000;0,410;4;1,000;4,000;0,000;0,619;0;0,000;0,000;0,000;0,000;1,000
456;mv456.rcp;0;0;79;1;0;79;1;0;79;1;0;25;89;20;0,900;0,284;0,263;0,229;0,043;1,000;0,257;4;1,000;4,000;0,000;0,523;0;0,000;0,000;0,000;0,000;1,000
457;mv457.rcp;0;0;87;1;0;87;1;0;87;1;0;46;100;20;0,850;0,295;0,368;0,476;0,000;0,833;0,512;4;1,000;4,000;0,045;0,531;0;0,000;0,000;0,000;0,000;1,000
458;mv458.rcp;0;0;113;1;0;113;1;0;113;1;0;46;117;20;0,850;0,274;0,316;0,244;0,026;1,000;0,333;4;1,000;4,000;0,000;0,605;0;0,000;0,000;0,000;0,000;1,000
459;mv459.rcp;0;0;125;1;0;125;Sum PT;0;125;1;0;48;125;20;0,800;0,279;0,368;0,429;0,000;1,000;0,500;4;1,000;4,000;0,000;0,613;0;0,000;0,000;0,000;0,000;1,000
460;mv460.rcp;0;0;115;1;0;115;1;0;115;1;0;51;126;20;0,850;0,274;0,316;0,333;0,000;0,600;0,385;4;1,000;4,000;0,000;0,556;0;0,000;0,000;0,000;0,000;1,000
461;mv461.rcp;0;0;61;1;0;61;1;0;61;1;0;40;109;20;0,950;0,284;0,263;0,229;0,021;0,583;0,257;4;1,000;4,000;0,265;0,372;0;0,000;0,000;0,000;0,000;1,000
462;mv462.rcp;0;0;57;1;0;57;1;0;57;1;0;31;100;20;0,850;0,279;0,316;0,333;0,000;0,800;0,372;4;1,000;4,000;0,256;0,397;0;0,000;0,000;0,000;0,000;1,000
463;mv463.rcp;0;0;75;1;0;75;1;0;75;1;0;50;128;20;0,850;0,279;0,368;0,476;0,000;0,167;0,548;4;1,000;4,000;0,250;0,385;0;0,000;0,000;0,000;0,000;1,000
464;mv464.rcp;0;0;70;1;0;70;1;0;70;1;0;45;122;20;0,850;0,279;0,263;0,114;0,000;0,500;0,114;4;1,000;4,000;0,246;0,392;0;0,000;0,000;0,000;0,000;1,000
465;mv465.rcp;0;0;60;1;0;60;1;0;60;1;0;35;95;20;0,850;0,279;0,316;0,333;0,000;0,800;0,372;4;1,000;4,000;0,280;0,366;0;0,000;0,000;0,000;0,000;1,000
466;mv466.rcp;0;0;65;1;0;65;1;0;65;1;0;41;104;20;0,850;0,274;0,316;0,321;0,025;1,000;0,385;4;1,000;4,000;0,232;0,387;0;0,000;0,000;0,000;0,000;1,000
467;mv467.rcp;0;0;60;1;0;60;1;0;60;1;0;41;94;20;0,800;0,284;0,368;0,381;0,000;1,000;0,476;4;1,000;4,000;0,249;0,357;0;0,000;0,000;0,000;0,000;1,000
468;mv468.rcp;0;0;51;1;0;51;1;0;51;1;0;32;99;20;0,900;0,284;0,263;0,229;0,000;0,750;0,229;4;1,000;4,000;0,263;0,362;0;0,000;0,000;0,000;0,000;1,000
469;mv469.rcp;0;0;57;1;0;57;1;0;57;1;0;37;91;20;0,800;0,284;0,368;0,381;0,000;1,000;0,476;4;1,000;4,000;0,261;0,387;0;0,000;0,000;0,000;0,000;1,000
470;mv470.rcp;0;0;64;1;0;64;1;0;64;1;0;43;110;20;0,850;0,279;0,316;0,321;0,000;0,800;0,372;4;1,000;4,000;0,235;0,390;0;0,000;0,000;0,000;0,000;1,000
471;mv471.rcp;0;0;50;1;0;50;1;0;50;1;0;47;120;20;0,850;0,295;0,316;0,244;0,026;1,000;0,333;4;1,000;4,000;0,509;0,275;0;0,000;0,000;0,000;0,000;1,000
472;mv472.rcp;0;0;50;1;10;50;1;10;50;1;10;37;91;20;0,800;0,284;0,368;0,381;0,000;1,000;0,476;4;1,000;4,000;0,513;0,305;0;0,000;0,000;0,000;0,000;1,000
473;mv473.rcp;0;0;48;1;0;48;1;0;48;1;0;43;110;20;0,850;0,279;0,316;0,321;0,000;0,800;0,372;4;1,000;4,000;0,421;0,303;0;0,000;0,000;0,000;0,000;1,000
474;mv474.rcp;0;0;47;1;0;47;1;0;47;1;0;41;98;20;0,850;0,289;0,316;0,244;0,000;0,600;0,333;4;1,000;4,000;0,505;0,296;0;0,000;0,000;0,000;0,000;1,000
475;mv475.rcp;0;0;48;1;0;48;1;0;48;1;0;42;109;20;0,850;0,279;0,368;0,476;0,000;0,167;0,548;4;1,000;4,000;0,525;0,307;0;0,000;0,000;0,000;0,000;1,000
476;mv476.rcp;0;0;42;1;0;42;1;0;42;1;0;31;100;20;0,850;0,279;0,316;0,333;0,000;0,800;0,372;4;1,000;4,000;0,511;0,294;0;0,000;0,000;0,000;0,000;1,000
477;mv477.rcp;0;0;56;1;0;56;1;0;56;1;0;50;128;20;0,850;0,279;0,368;0,476;0,000;0,167;0,548;4;1,000;4,000;0,513;0,299;0;0,000;0,000;0,000;0,000;1,000
478;mv478.rcp;0;0;55;1;0;55;1;0;55;1;0;46;125;20;0,800;0,274;0,316;0,308;0,000;1,000;0,308;4;1,000;4,000;0,460;0,293;0;0,000;0,000;0,000;0,000;1,000
479;mv479.rcp;0;0;51;1;10;51;1;10;51;1;10;45;122;20;0,850;0,279;0,263;0,114;0,000;0,500;0,114;4;1,000;4,000;0,484;0,300;0;0,000;0,000;0,000;0,000;1,000
480;mv480.rcp;0;0;41;1;0;41;1;0;41;1;0;35;95;20;0,850;0,279;0,316;0,333;0,000;0,800;0,372;4;1,000;4,000;0,521;0,287;0;0,000;0,000;0,000;0,000;1,000
481;mv481.rcp;0;0;54;1;0;54;1;0;54;1;0;53;107;20;1,100;0,521;0,421;0,341;0,000;0,643;0,352;4;0,250;1,000;0,250;0,604;0;0,000;0,000;0,000;0,000;1,000
482;mv482.rcp;0;0;69;CPM;0;69;1;0;69;1;0;69;105;20;0,950;0,532;0,526;0,500;0,000;0,778;0,333;4;0,250;1,000;0,600;0,560;0;0,000;0,000;0,000;0,000;1,000
483;mv483.rcp;0;0;59;CPM;0;59;1;0;59;1;0;59;93;20;0,950;0,521;0,579;0,455;0,000;0,600;0,545;4;0,250;1,000;0,750;0,635;0;0,000;0,000;0,000;0,000;1,000
484;mv484.rcp;0;0;47;1;0;47;1;0;47;1;0;45;105;20;1,100;0,521;0,474;0,556;0,000;0,646;0,467;4;0,250;1,000;0,500;0,542;0;0,000;0,000;0,000;0,000;1,000
